,day_of_year,hour,month,day_sin,day_cos,time_sin,time_cos,ambient_temperature_c,ground_temperature_c,solar_radiation_wm2,mass_flow_rate_kgs,discharge_pressure_bar,discharge_temperature_c
2026-08-14 09:00:00,226,9.0,8,-0.6788204829862355,-0.734304263829602,0.7071067811865476,-0.7071067811865475,31.95,26.75,668.8,412.06,71.34,36.82
2026-08-14 09:20:00,226,9.333333333333334,8,-0.6788204829862355,-0.734304263829602,0.6427876096865391,-0.7660444431189782,39.24,27.12,714.4,407.66,71.64,35.36
2026-08-14 09:40:00,226,9.666666666666666,8,-0.6788204829862355,-0.734304263829602,0.5735764363510464,-0.8191520442889916,34.82,27.13,417.1,418.99,71.72,37.27
2026-08-14 10:00:00,226,10.0,8,-0.6788204829862355,-0.734304263829602,0.49999999999999994,-0.8660254037844387,36.61,26.75,791.2,423.91,70.86,36.48
2026-08-14 10:20:00,226,10.333333333333334,8,-0.6788204829862355,-0.734304263829602,0.4226182617406995,-0.9063077870366499,38.33,26.87,822.1,411.29,70.79,37.11
2026-08-14 10:40:00,226,10.666666666666666,8,-0.6788204829862355,-0.734304263829602,0.3420201433256689,-0.9396926207859083,39.41,26.78,847.6,416.99,70.82,37.48
2026-08-14 11:00:00,226,11.0,8,-0.6788204829862355,-0.734304263829602,0.258819045102521,-0.9659258262890682,37.98,27.23,867.6,418.28,69.33,38.86
2026-08-14 11:20:00,226,11.333333333333334,8,-0.6788204829862355,-0.734304263829602,0.17364817766693028,-0.984807753012208,38.41,27.12,882.0,425.31,69.92,38.87
2026-08-14 11:40:00,226,11.666666666666666,8,-0.6788204829862355,-0.734304263829602,0.0871557427476582,-0.9961946980917455,38.7,27.25,890.7,397.11,69.0,38.7
2026-08-14 12:00:00,226,12.0,8,-0.6788204829862355,-0.734304263829602,1.2246467991473532e-16,-1.0,41.03,26.85,893.6,414.65,68.84,38.8
2026-08-14 12:20:00,226,12.333333333333334,8,-0.6788204829862355,-0.734304263829602,-0.08715574274765794,-0.9961946980917455,43.39,26.6,890.7,399.2,67.83,38.1
2026-08-14 12:40:00,226,12.666666666666666,8,-0.6788204829862355,-0.734304263829602,-0.17364817766693003,-0.9848077530122081,43.42,26.67,882.0,404.59,67.76,38.75
2026-08-14 13:00:00,226,13.0,8,-0.6788204829862355,-0.734304263829602,-0.2588190451025208,-0.9659258262890683,43.23,26.94,867.6,407.73,68.11,39.21
2026-08-14 13:20:00,226,13.333333333333334,8,-0.6788204829862355,-0.734304263829602,-0.34202014332566866,-0.9396926207859084,45.04,27.16,847.6,393.81,67.8,38.48
2026-08-14 13:40:00,226,13.666666666666666,8,-0.6788204829862355,-0.734304263829602,-0.4226182617406993,-0.90630778703665,44.29,27.45,822.1,388.27,66.78,39.69
2026-08-14 14:00:00,226,14.0,8,-0.6788204829862355,-0.734304263829602,-0.4999999999999997,-0.8660254037844388,46.68,26.96,791.2,388.13,67.2,39.9
2026-08-14 14:20:00,226,14.333333333333334,8,-0.6788204829862355,-0.734304263829602,-0.5735764363510458,-0.819152044288992,43.47,26.76,755.2,378.12,67.02,39.57
2026-08-14 14:40:00,226,14.666666666666666,8,-0.6788204829862355,-0.734304263829602,-0.6427876096865389,-0.7660444431189783,42.66,27.04,714.4,374.84,66.0,39.24
2026-08-14 15:00:00,226,15.0,8,-0.6788204829862355,-0.734304263829602,-0.7071067811865471,-0.7071067811865479,43.85,26.56,668.8,371.71,66.46,39.39
2026-08-14 15:20:00,226,15.333333333333334,8,-0.6788204829862355,-0.734304263829602,-0.7660444431189779,-0.6427876096865395,45.17,27.17,619.0,364.09,66.45,39.95
2026-08-14 15:40:00,226,15.666666666666666,8,-0.6788204829862355,-0.734304263829602,-0.8191520442889916,-0.5735764363510464,41.64,26.7,565.1,365.89,66.4,39.47
2026-08-14 16:00:00,226,16.0,8,-0.6788204829862355,-0.734304263829602,-0.8660254037844385,-0.5000000000000004,42.83,27.13,507.6,372.4,66.69,39.95
2026-08-14 16:20:00,226,16.333333333333332,8,-0.6788204829862355,-0.734304263829602,-0.9063077870366497,-0.42261826174069994,41.07,27.23,446.8,385.6,66.65,39.37
2026-08-14 16:40:00,226,16.666666666666668,8,-0.6788204829862355,-0.734304263829602,-0.9396926207859084,-0.34202014332566855,43.89,26.95,383.1,381.06,66.93,40.2
2026-08-14 17:00:00,226,17.0,8,-0.6788204829862355,-0.734304263829602,-0.9659258262890683,-0.25881904510252063,41.64,27.12,316.9,374.92,68.04,40.79
2026-08-14 17:20:00,226,17.333333333333332,8,-0.6788204829862355,-0.734304263829602,-0.9848077530122079,-0.1736481776669312,45.04,26.8,248.6,367.35,68.25,40.31
2026-08-14 17:40:00,226,17.666666666666668,8,-0.6788204829862355,-0.734304263829602,-0.9961946980917455,-0.08715574274765825,42.98,26.91,178.7,375.46,68.01,41.39
2026-08-14 18:00:00,226,18.0,8,-0.6788204829862355,-0.734304263829602,-1.0,-1.8369701987210297e-16,40.53,27.13,107.7,374.97,68.72,40.64
2026-08-14 18:20:00,226,18.333333333333332,8,-0.6788204829862355,-0.734304263829602,-0.9961946980917455,0.08715574274765789,41.59,27.19,36.0,383.92,68.64,40.14
2026-08-14 18:40:00,226,18.666666666666668,8,-0.6788204829862355,-0.734304263829602,-0.984807753012208,0.17364817766693083,39.78,27.05,0.0,400.63,70.23,39.74
2026-08-14 19:00:00,226,19.0,8,-0.6788204829862355,-0.734304263829602,-0.9659258262890684,0.2588190451025203,42.24,26.84,0.0,389.13,69.82,39.44
2026-08-14 19:20:00,226,19.333333333333332,8,-0.6788204829862355,-0.734304263829602,-0.9396926207859085,0.34202014332566816,37.16,26.66,0.0,387.34,70.09,40.08
2026-08-14 19:40:00,226,19.666666666666668,8,-0.6788204829862355,-0.734304263829602,-0.9063077870366498,0.4226182617406996,36.52,27.0,0.0,399.75,70.63,39.76
2026-08-14 20:00:00,226,20.0,8,-0.6788204829862355,-0.734304263829602,-0.8660254037844386,0.5000000000000001,38.17,26.97,0.0,416.85,71.39,39.85
2026-08-14 20:20:00,226,20.333333333333332,8,-0.6788204829862355,-0.734304263829602,-0.8191520442889918,0.573576436351046,37.2,26.63,0.0,395.55,71.11,39.52
2026-08-14 20:40:00,226,20.666666666666668,8,-0.6788204829862355,-0.734304263829602,-0.7660444431189781,0.6427876096865393,35.15,26.79,0.0,400.54,70.84,40.33
2026-08-14 21:00:00,226,21.0,8,-0.6788204829862355,-0.734304263829602,-0.7071067811865477,0.7071067811865474,35.36,27.27,0.0,394.89,71.32,39.91
2026-08-14 21:20:00,226,21.333333333333332,8,-0.6788204829862355,-0.734304263829602,-0.6427876096865396,0.7660444431189778,33.02,27.16,0.0,409.24,71.54,39.98
2026-08-14 21:40:00,226,21.666666666666668,8,-0.6788204829862355,-0.734304263829602,-0.5735764363510465,0.8191520442889916,33.16,26.99,0.0,418.85,71.66,38.76
2026-08-14 22:00:00,226,22.0,8,-0.6788204829862355,-0.734304263829602,-0.5000000000000004,0.8660254037844384,32.1,27.17,0.0,419.28,70.86,38.53
2026-08-14 22:20:00,226,22.333333333333332,8,-0.6788204829862355,-0.734304263829602,-0.4226182617407,0.9063077870366497,32.45,26.72,0.0,424.52,70.19,39.45
2026-08-14 22:40:00,226,22.666666666666668,8,-0.6788204829862355,-0.734304263829602,-0.3420201433256686,0.9396926207859084,30.43,26.76,0.0,413.91,70.7,38.78
2026-08-14 23:00:00,226,23.0,8,-0.6788204829862355,-0.734304263829602,-0.25881904510252157,0.9659258262890681,30.57,27.04,0.0,417.49,70.06,38.47
2026-08-14 23:20:00,226,23.333333333333332,8,-0.6788204829862355,-0.734304263829602,-0.1736481776669304,0.984807753012208,30.23,26.91,0.0,415.53,69.15,38.72
2026-08-14 23:40:00,226,23.666666666666668,8,-0.6788204829862355,-0.734304263829602,-0.08715574274765743,0.9961946980917455,25.56,26.9,0.0,422.16,68.76,38.32
2026-08-15 00:00:00,227,0.0,8,-0.6913512362094071,-0.722518835873311,0.0,1.0,30.25,27.21,0.0,409.65,69.11,38.42
2026-08-15 00:20:00,227,0.3333333333333333,8,-0.6913512362094071,-0.722518835873311,0.08715574274765817,0.9961946980917455,29.91,26.96,0.0,399.92,68.59,38.88
2026-08-15 00:40:00,227,0.6666666666666666,8,-0.6913512362094071,-0.722518835873311,0.17364817766693033,0.984807753012208,24.92,26.93,0.0,397.32,68.09,38.16
2026-08-15 01:00:00,227,1.0,8,-0.6913512362094071,-0.722518835873311,0.25881904510252074,0.9659258262890683,25.87,27.18,0.0,387.69,67.46,36.76
2026-08-15 01:20:00,227,1.3333333333333333,8,-0.6913512362094071,-0.722518835873311,0.3420201433256687,0.9396926207859084,25.8,27.14,0.0,389.61,66.81,37.63
2026-08-15 01:40:00,227,1.6666666666666665,8,-0.6913512362094071,-0.722518835873311,0.4226182617406994,0.9063077870366499,25.25,27.23,0.0,382.39,66.29,36.82
2026-08-15 02:00:00,227,2.0,8,-0.6913512362094071,-0.722518835873311,0.49999999999999994,0.8660254037844387,25.82,27.04,0.0,375.91,66.84,36.73
2026-08-15 02:20:00,227,2.3333333333333335,8,-0.6913512362094071,-0.722518835873311,0.5735764363510462,0.8191520442889918,27.01,26.75,0.0,375.61,67.08,37.13
2026-08-15 02:40:00,227,2.6666666666666665,8,-0.6913512362094071,-0.722518835873311,0.6427876096865393,0.766044443118978,27.5,27.12,0.0,368.18,66.56,36.8
2026-08-15 03:00:00,227,3.0,8,-0.6913512362094071,-0.722518835873311,0.7071067811865476,0.7071067811865476,24.97,26.9,0.0,366.02,67.04,37.04
2026-08-15 03:20:00,227,3.3333333333333335,8,-0.6913512362094071,-0.722518835873311,0.766044443118978,0.6427876096865394,25.82,26.97,0.0,374.68,66.2,35.95
2026-08-15 03:40:00,227,3.6666666666666665,8,-0.6913512362094071,-0.722518835873311,0.8191520442889917,0.5735764363510462,29.66,26.76,0.0,369.34,66.78,36.32
2026-08-15 04:00:00,227,4.0,8,-0.6913512362094071,-0.722518835873311,0.8660254037844386,0.5000000000000001,25.23,27.4,0.0,375.7,66.46,36.74
2026-08-15 04:20:00,227,4.333333333333333,8,-0.6913512362094071,-0.722518835873311,0.9063077870366498,0.4226182617406996,25.53,27.1,0.0,364.86,67.09,36.31
2026-08-15 04:40:00,227,4.666666666666667,8,-0.6913512362094071,-0.722518835873311,0.9396926207859084,0.3420201433256686,29.06,26.87,0.0,375.75,66.73,36.57
2026-08-15 05:00:00,227,5.0,8,-0.6913512362094071,-0.722518835873311,0.9659258262890683,0.25881904510252074,28.71,27.17,0.0,355.0,67.63,34.83
2026-08-15 05:20:00,227,5.333333333333333,8,-0.6913512362094071,-0.722518835873311,0.984807753012208,0.17364817766693041,26.29,26.92,0.0,369.72,67.66,35.27
2026-08-15 05:40:00,227,5.666666666666667,8,-0.6913512362094071,-0.722518835873311,0.9961946980917455,0.08715574274765814,29.33,26.9,35.9,373.71,68.14,35.79
2026-08-15 06:00:00,227,6.0,8,-0.6913512362094071,-0.722518835873311,1.0,6.123233995736766e-17,29.85,26.98,107.5,376.65,69.61,36.81
2026-08-15 06:20:00,227,6.333333333333333,8,-0.6913512362094071,-0.722518835873311,0.9961946980917455,-0.08715574274765801,28.35,27.06,178.5,389.08,69.16,35.79
2026-08-15 06:40:00,227,6.666666666666667,8,-0.6913512362094071,-0.722518835873311,0.984807753012208,-0.1736481776669303,29.55,26.95,248.2,390.29,69.88,36.31
2026-08-15 07:00:00,227,7.0,8,-0.6913512362094071,-0.722518835873311,0.9659258262890683,-0.25881904510252063,32.89,27.28,316.4,397.56,70.95,35.82
2026-08-15 07:20:00,227,7.333333333333333,8,-0.6913512362094071,-0.722518835873311,0.9396926207859084,-0.3420201433256685,31.35,26.89,382.5,397.49,70.52,36.47
2026-08-15 07:40:00,227,7.666666666666667,8,-0.6913512362094071,-0.722518835873311,0.90630778703665,-0.42261826174069933,30.71,26.59,446.1,411.6,70.49,35.79
2026-08-15 08:00:00,227,8.0,8,-0.6913512362094071,-0.722518835873311,0.8660254037844387,-0.4999999999999998,34.06,26.94,272.2,406.74,71.49,36.88
2026-08-15 08:20:00,227,8.333333333333334,8,-0.6913512362094071,-0.722518835873311,0.8191520442889917,-0.5735764363510462,35.19,26.88,564.2,421.27,71.34,36.75
2026-08-15 08:40:00,227,8.666666666666666,8,-0.6913512362094071,-0.722518835873311,0.7660444431189783,-0.642787609686539,34.67,27.01,618.0,419.42,71.63,37.24
2026-08-15 09:00:00,227,9.0,8,-0.6913512362094071,-0.722518835873311,0.7071067811865476,-0.7071067811865475,36.07,27.04,667.8,417.58,71.59,36.33
2026-08-15 09:20:00,227,9.333333333333334,8,-0.6913512362094071,-0.722518835873311,0.6427876096865391,-0.7660444431189782,34.8,26.79,713.2,416.07,71.39,36.71
2026-08-15 09:40:00,227,9.666666666666666,8,-0.6913512362094071,-0.722518835873311,0.5735764363510464,-0.8191520442889916,36.33,27.03,754.0,424.34,71.32,37.07
2026-08-15 10:00:00,227,10.0,8,-0.6913512362094071,-0.722518835873311,0.49999999999999994,-0.8660254037844387,38.18,27.12,206.7,417.51,71.24,37.23
2026-08-15 10:20:00,227,10.333333333333334,8,-0.6913512362094071,-0.722518835873311,0.4226182617406995,-0.9063077870366499,36.5,27.34,820.8,420.25,70.92,38.15
2026-08-15 10:40:00,227,10.666666666666666,8,-0.6913512362094071,-0.722518835873311,0.3420201433256689,-0.9396926207859083,36.32,27.34,846.2,431.07,70.36,37.7
2026-08-15 11:00:00,227,11.0,8,-0.6913512362094071,-0.722518835873311,0.258819045102521,-0.9659258262890682,38.65,26.93,866.2,422.6,69.91,37.18
2026-08-15 11:20:00,227,11.333333333333334,8,-0.6913512362094071,-0.722518835873311,0.17364817766693028,-0.984807753012208,39.66,27.31,880.6,415.46,69.78,37.8
2026-08-15 11:40:00,227,11.666666666666666,8,-0.6913512362094071,-0.722518835873311,0.0871557427476582,-0.9961946980917455,39.15,26.81,889.3,409.08,69.05,38.02
2026-08-15 12:00:00,227,12.0,8,-0.6913512362094071,-0.722518835873311,1.2246467991473532e-16,-1.0,40.98,26.83,892.2,401.55,69.05,39.14
2026-08-15 12:20:00,227,12.333333333333334,8,-0.6913512362094071,-0.722518835873311,-0.08715574274765794,-0.9961946980917455,39.59,27.23,889.3,403.14,68.91,39.02
2026-08-15 12:40:00,227,12.666666666666666,8,-0.6913512362094071,-0.722518835873311,-0.17364817766693003,-0.9848077530122081,43.23,27.06,880.6,393.47,67.48,37.79
2026-08-15 13:00:00,227,13.0,8,-0.6913512362094071,-0.722518835873311,-0.2588190451025208,-0.9659258262890683,42.96,27.04,866.2,389.75,68.0,39.5
2026-08-15 13:20:00,227,13.333333333333334,8,-0.6913512362094071,-0.722518835873311,-0.34202014332566866,-0.9396926207859084,43.31,27.04,846.2,387.46,67.11,38.9
2026-08-15 13:40:00,227,13.666666666666666,8,-0.6913512362094071,-0.722518835873311,-0.4226182617406993,-0.90630778703665,41.85,27.28,820.8,389.49,67.03,39.76
2026-08-15 14:00:00,227,14.0,8,-0.6913512362094071,-0.722518835873311,-0.4999999999999997,-0.8660254037844388,44.05,27.14,790.0,375.3,66.73,38.98
2026-08-15 14:20:00,227,14.333333333333334,8,-0.6913512362094071,-0.722518835873311,-0.5735764363510458,-0.819152044288992,46.2,27.16,754.0,376.67,66.05,38.89
2026-08-15 14:40:00,227,14.666666666666666,8,-0.6913512362094071,-0.722518835873311,-0.6427876096865389,-0.7660444431189783,43.41,26.68,713.2,382.27,66.75,38.68
2026-08-15 15:00:00,227,15.0,8,-0.6913512362094071,-0.722518835873311,-0.7071067811865471,-0.7071067811865479,42.46,27.02,667.8,371.53,67.54,39.46
2026-08-15 15:20:00,227,15.333333333333334,8,-0.6913512362094071,-0.722518835873311,-0.7660444431189779,-0.6427876096865395,41.91,27.12,618.0,369.26,66.46,39.17
2026-08-15 15:40:00,227,15.666666666666666,8,-0.6913512362094071,-0.722518835873311,-0.8191520442889916,-0.5735764363510464,42.01,26.72,564.2,372.97,66.64,39.71
2026-08-15 16:00:00,227,16.0,8,-0.6913512362094071,-0.722518835873311,-0.8660254037844385,-0.5000000000000004,44.39,27.19,506.8,369.81,67.15,38.84
2026-08-15 16:20:00,227,16.333333333333332,8,-0.6913512362094071,-0.722518835873311,-0.9063077870366497,-0.42261826174069994,42.66,27.15,446.1,375.74,67.36,39.96
2026-08-15 16:40:00,227,16.666666666666668,8,-0.6913512362094071,-0.722518835873311,-0.9396926207859084,-0.34202014332566855,42.06,27.22,382.5,384.49,67.18,39.56
2026-08-15 17:00:00,227,17.0,8,-0.6913512362094071,-0.722518835873311,-0.9659258262890683,-0.25881904510252063,43.37,26.92,316.4,385.12,67.75,40.16
2026-08-15 17:20:00,227,17.333333333333332,8,-0.6913512362094071,-0.722518835873311,-0.9848077530122079,-0.1736481776669312,40.37,27.01,248.2,378.41,68.08,40.32
2026-08-15 17:40:00,227,17.666666666666668,8,-0.6913512362094071,-0.722518835873311,-0.9961946980917455,-0.08715574274765825,41.73,26.88,33.8,392.16,69.08,40.46
2026-08-15 18:00:00,227,18.0,8,-0.6913512362094071,-0.722518835873311,-1.0,-1.8369701987210297e-16,39.59,27.05,62.2,385.29,68.92,40.22
2026-08-15 18:20:00,227,18.333333333333332,8,-0.6913512362094071,-0.722518835873311,-0.9961946980917455,0.08715574274765789,40.28,26.89,35.9,387.1,69.25,40.55
2026-08-15 18:40:00,227,18.666666666666668,8,-0.6913512362094071,-0.722518835873311,-0.984807753012208,0.17364817766693083,40.88,27.39,0.0,398.95,70.08,39.59
2026-08-15 19:00:00,227,19.0,8,-0.6913512362094071,-0.722518835873311,-0.9659258262890684,0.2588190451025203,39.32,27.1,0.0,400.31,70.6,40.37
2026-08-15 19:20:00,227,19.333333333333332,8,-0.6913512362094071,-0.722518835873311,-0.9396926207859085,0.34202014332566816,38.23,27.24,0.0,395.18,70.55,39.58
2026-08-15 19:40:00,227,19.666666666666668,8,-0.6913512362094071,-0.722518835873311,-0.9063077870366498,0.4226182617406996,37.37,26.99,0.0,408.71,70.83,40.08
2026-08-15 20:00:00,227,20.0,8,-0.6913512362094071,-0.722518835873311,-0.8660254037844386,0.5000000000000001,37.73,27.16,0.0,400.21,70.77,40.02
2026-08-15 20:20:00,227,20.333333333333332,8,-0.6913512362094071,-0.722518835873311,-0.8191520442889918,0.573576436351046,36.27,27.02,0.0,404.92,71.24,39.55
2026-08-15 20:40:00,227,20.666666666666668,8,-0.6913512362094071,-0.722518835873311,-0.7660444431189781,0.6427876096865393,31.92,26.99,0.0,406.79,70.56,39.26
2026-08-15 21:00:00,227,21.0,8,-0.6913512362094071,-0.722518835873311,-0.7071067811865477,0.7071067811865474,35.44,27.04,0.0,408.71,71.24,39.6
2026-08-15 21:20:00,227,21.333333333333332,8,-0.6913512362094071,-0.722518835873311,-0.6427876096865396,0.7660444431189778,32.65,26.85,0.0,425.01,71.95,39.23
2026-08-15 21:40:00,227,21.666666666666668,8,-0.6913512362094071,-0.722518835873311,-0.5735764363510465,0.8191520442889916,33.85,27.17,0.0,412.84,70.7,38.88
2026-08-15 22:00:00,227,22.0,8,-0.6913512362094071,-0.722518835873311,-0.5000000000000004,0.8660254037844384,31.37,27.12,0.0,416.59,70.88,39.78
2026-08-15 22:20:00,227,22.333333333333332,8,-0.6913512362094071,-0.722518835873311,-0.4226182617407,0.9063077870366497,30.9,26.92,0.0,410.54,70.42,38.57
2026-08-15 22:40:00,227,22.666666666666668,8,-0.6913512362094071,-0.722518835873311,-0.3420201433256686,0.9396926207859084,29.61,26.95,0.0,427.14,70.18,39.37
2026-08-15 23:00:00,227,23.0,8,-0.6913512362094071,-0.722518835873311,-0.25881904510252157,0.9659258262890681,31.87,27.29,0.0,425.18,70.35,39.79
2026-08-15 23:20:00,227,23.333333333333332,8,-0.6913512362094071,-0.722518835873311,-0.1736481776669304,0.984807753012208,30.06,27.2,0.0,413.69,69.29,39.49
2026-08-15 23:40:00,227,23.666666666666668,8,-0.6913512362094071,-0.722518835873311,-0.08715574274765743,0.9961946980917455,29.08,27.04,0.0,410.48,69.88,38.18
2026-08-16 00:00:00,228,0.0,8,-0.7036774074790128,-0.7105196029692745,0.0,1.0,26.71,27.11,0.0,408.26,68.87,38.38
2026-08-16 00:20:00,228,0.3333333333333333,8,-0.7036774074790128,-0.7105196029692745,0.08715574274765817,0.9961946980917455,29.79,27.21,0.0,402.07,68.55,38.12
2026-08-16 00:40:00,228,0.6666666666666666,8,-0.7036774074790128,-0.7105196029692745,0.17364817766693033,0.984807753012208,29.2,27.3,0.0,385.92,68.38,36.89
2026-08-16 01:00:00,228,1.0,8,-0.7036774074790128,-0.7105196029692745,0.25881904510252074,0.9659258262890683,27.01,27.51,0.0,400.87,68.32,36.75
2026-08-16 01:20:00,228,1.3333333333333333,8,-0.7036774074790128,-0.7105196029692745,0.3420201433256687,0.9396926207859084,25.74,26.59,0.0,385.41,67.92,37.76
2026-08-16 01:40:00,228,1.6666666666666665,8,-0.7036774074790128,-0.7105196029692745,0.4226182617406994,0.9063077870366499,25.48,26.99,0.0,390.41,67.17,36.45
2026-08-16 02:00:00,228,2.0,8,-0.7036774074790128,-0.7105196029692745,0.49999999999999994,0.8660254037844387,26.23,27.08,0.0,375.07,66.94,37.36
2026-08-16 02:20:00,228,2.3333333333333335,8,-0.7036774074790128,-0.7105196029692745,0.5735764363510462,0.8191520442889918,26.37,27.11,0.0,376.19,66.63,36.56
2026-08-16 02:40:00,228,2.6666666666666665,8,-0.7036774074790128,-0.7105196029692745,0.6427876096865393,0.766044443118978,28.86,27.14,0.0,378.68,66.62,36.69
2026-08-16 03:00:00,228,3.0,8,-0.7036774074790128,-0.7105196029692745,0.7071067811865476,0.7071067811865476,23.78,27.23,0.0,369.83,65.86,36.32
2026-08-16 03:20:00,228,3.3333333333333335,8,-0.7036774074790128,-0.7105196029692745,0.766044443118978,0.6427876096865394,26.18,27.08,0.0,380.76,66.46,36.03
2026-08-16 03:40:00,228,3.6666666666666665,8,-0.7036774074790128,-0.7105196029692745,0.8191520442889917,0.5735764363510462,26.17,27.24,0.0,377.49,66.56,36.26
2026-08-16 04:00:00,228,4.0,8,-0.7036774074790128,-0.7105196029692745,0.8660254037844386,0.5000000000000001,26.31,26.94,0.0,365.13,66.9,36.42
2026-08-16 04:20:00,228,4.333333333333333,8,-0.7036774074790128,-0.7105196029692745,0.9063077870366498,0.4226182617406996,27.81,27.09,0.0,364.98,66.98,36.08
2026-08-16 04:40:00,228,4.666666666666667,8,-0.7036774074790128,-0.7105196029692745,0.9396926207859084,0.3420201433256686,30.44,26.92,0.0,382.16,67.68,36.17
2026-08-16 05:00:00,228,5.0,8,-0.7036774074790128,-0.7105196029692745,0.9659258262890683,0.25881904510252074,28.14,26.78,0.0,366.22,68.38,36.36
2026-08-16 05:20:00,228,5.333333333333333,8,-0.7036774074790128,-0.7105196029692745,0.984807753012208,0.17364817766693041,30.27,26.84,0.0,376.58,67.81,36.07
2026-08-16 05:40:00,228,5.666666666666667,8,-0.7036774074790128,-0.7105196029692745,0.9961946980917455,0.08715574274765814,27.79,27.28,13.8,376.24,68.59,36.75
2026-08-16 06:00:00,228,6.0,8,-0.7036774074790128,-0.7105196029692745,1.0,6.123233995736766e-17,28.75,26.77,107.4,387.08,68.79,37.21
2026-08-16 06:20:00,228,6.333333333333333,8,-0.7036774074790128,-0.7105196029692745,0.9961946980917455,-0.08715574274765801,31.04,27.37,178.2,374.76,69.77,36.02
2026-08-16 06:40:00,228,6.666666666666667,8,-0.7036774074790128,-0.7105196029692745,0.984807753012208,-0.1736481776669303,28.5,27.12,247.8,400.17,69.14,35.94
2026-08-16 07:00:00,228,7.0,8,-0.7036774074790128,-0.7105196029692745,0.9659258262890683,-0.25881904510252063,31.93,27.14,315.9,371.16,70.68,36.23
2026-08-16 07:20:00,228,7.333333333333333,8,-0.7036774074790128,-0.7105196029692745,0.9396926207859084,-0.3420201433256685,31.94,26.97,381.9,410.63,70.72,35.87
2026-08-16 07:40:00,228,7.666666666666667,8,-0.7036774074790128,-0.7105196029692745,0.90630778703665,-0.42261826174069933,33.66,26.93,445.4,411.32,70.67,37.14
2026-08-16 08:00:00,228,8.0,8,-0.7036774074790128,-0.7105196029692745,0.8660254037844387,-0.4999999999999998,33.38,26.67,506.0,409.08,71.62,36.84
2026-08-16 08:20:00,228,8.333333333333334,8,-0.7036774074790128,-0.7105196029692745,0.8191520442889917,-0.5735764363510462,33.42,27.17,563.3,410.99,71.52,35.44
2026-08-16 08:40:00,228,8.666666666666666,8,-0.7036774074790128,-0.7105196029692745,0.7660444431189783,-0.642787609686539,33.02,26.93,617.0,421.8,71.25,35.7
2026-08-16 09:00:00,228,9.0,8,-0.7036774074790128,-0.7105196029692745,0.7071067811865476,-0.7071067811865475,33.93,26.67,666.7,411.29,71.43,36.27
2026-08-16 09:20:00,228,9.333333333333334,8,-0.7036774074790128,-0.7105196029692745,0.6427876096865391,-0.7660444431189782,35.72,27.28,712.1,430.44,71.2,36.92
2026-08-16 09:40:00,228,9.666666666666666,8,-0.7036774074790128,-0.7105196029692745,0.5735764363510464,-0.8191520442889916,38.84,27.23,752.8,416.54,70.41,37.1
2026-08-16 10:00:00,228,10.0,8,-0.7036774074790128,-0.7105196029692745,0.49999999999999994,-0.8660254037844387,36.06,27.08,788.7,426.81,71.87,36.39
2026-08-16 10:20:00,228,10.333333333333334,8,-0.7036774074790128,-0.7105196029692745,0.4226182617406995,-0.9063077870366499,39.61,27.11,819.5,415.22,70.9,37.06
2026-08-16 10:40:00,228,10.666666666666666,8,-0.7036774074790128,-0.7105196029692745,0.3420201433256689,-0.9396926207859083,37.3,27.04,844.9,430.73,70.71,38.4
2026-08-16 11:00:00,228,11.0,8,-0.7036774074790128,-0.7105196029692745,0.258819045102521,-0.9659258262890682,39.83,26.77,864.8,410.88,70.11,38.79
2026-08-16 11:20:00,228,11.333333333333334,8,-0.7036774074790128,-0.7105196029692745,0.17364817766693028,-0.984807753012208,39.59,27.0,879.2,420.61,69.85,38.46
2026-08-16 11:40:00,228,11.666666666666666,8,-0.7036774074790128,-0.7105196029692745,0.0871557427476582,-0.9961946980917455,41.71,26.69,887.8,419.85,70.36,38.53
2026-08-16 12:00:00,228,12.0,8,-0.7036774074790128,-0.7105196029692745,1.2246467991473532e-16,-1.0,42.04,26.85,890.7,391.61,68.99,37.8
2026-08-16 12:20:00,228,12.333333333333334,8,-0.7036774074790128,-0.7105196029692745,-0.08715574274765794,-0.9961946980917455,44.42,26.93,887.8,406.23,68.8,38.39
2026-08-16 12:40:00,228,12.666666666666666,8,-0.7036774074790128,-0.7105196029692745,-0.17364817766693003,-0.9848077530122081,43.19,27.1,879.2,387.99,68.01,39.3
2026-08-16 13:00:00,228,13.0,8,-0.7036774074790128,-0.7105196029692745,-0.2588190451025208,-0.9659258262890683,44.66,26.57,864.8,392.42,68.11,38.7
2026-08-16 13:20:00,228,13.333333333333334,8,-0.7036774074790128,-0.7105196029692745,-0.34202014332566866,-0.9396926207859084,42.3,26.61,844.9,397.28,67.55,39.89
2026-08-16 13:40:00,228,13.666666666666666,8,-0.7036774074790128,-0.7105196029692745,-0.4226182617406993,-0.90630778703665,41.8,26.65,415.1,381.76,66.9,39.16
2026-08-16 14:00:00,228,14.0,8,-0.7036774074790128,-0.7105196029692745,-0.4999999999999997,-0.8660254037844388,43.02,27.29,788.7,373.01,67.17,38.54
2026-08-16 14:20:00,228,14.333333333333334,8,-0.7036774074790128,-0.7105196029692745,-0.5735764363510458,-0.819152044288992,43.94,26.66,752.8,384.27,66.62,38.59
2026-08-16 14:40:00,228,14.666666666666666,8,-0.7036774074790128,-0.7105196029692745,-0.6427876096865389,-0.7660444431189783,43.17,26.99,712.1,384.41,66.85,39.0
